id,task_name,model_name_or_path,per_device_train_batch_size,per_device_eval_batch_size,weight_decay,lr_scheduler_type,warmup_steps_fraction,report_to,insert_dropout,catch_dropout,training_size,beta1,beta2,early_stopping_patience,early_stopping_min_delta,original_gradient_fraction,num_train_epochs,learning_rate,run_generation,max_train_steps,evaluation_steps,param_config_id,seed,output_dir,dataset_seed
1078,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1079,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1080,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1081,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1082,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1083,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1084,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1085,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1086,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1087,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1088,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1089,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1090,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1091,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1092,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1093,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1094,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1095,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1096,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1097,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1098,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1099,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1100,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1101,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1102,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1103,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1104,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1105,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,0.0,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1106,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1107,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1108,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1109,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1110,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1111,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1112,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1113,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1114,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1115,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1116,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1117,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1118,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1119,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1120,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1121,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1122,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1123,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1124,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1125,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1126,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1127,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1128,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1129,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1130,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1131,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1132,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1133,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1134,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1135,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1136,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1137,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1138,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1139,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1140,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1141,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1142,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1143,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1144,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1145,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1146,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1147,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1148,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1149,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1150,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1151,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1152,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1153,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1154,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1155,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1156,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1157,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1158,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1159,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1160,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1161,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1162,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1163,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1164,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1165,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1166,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1167,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1168,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1169,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1170,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1171,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1172,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1173,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1174,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1175,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1176,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1177,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1178,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1179,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1180,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1181,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1182,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1183,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1184,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1185,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.28,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1186,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,1.0
1187,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,6e-05,18_sweeps,,4.0,,,,2.0
1188,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,1.0
1189,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,4e-05,18_sweeps,,4.0,,,,2.0
1190,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,1.0
1191,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,2e-05,18_sweeps,,4.0,,,,2.0
1192,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,1.0
1193,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,1e-05,18_sweeps,,4.0,,,,2.0
1194,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,1.0
1195,mrpc,bert-base-uncased,32,128,0.01,linear,0.1,all,0.32,,64,0.9,0.999,25.0,,,200,8e-06,18_sweeps,,4.0,,,,2.0
1196,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,6400.0,,,100,3e-05,18_experiments,,4.0,,,,1.0
1197,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,6400.0,,,200,3e-05,18_experiments,,4.0,,,,1.0
1198,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,6400.0,,,400,3e-05,18_experiments,,4.0,,,,1.0
1199,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,6400.0,,,800,3e-05,18_experiments,,4.0,,,,1.0
1200,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,6400.0,,,1600,3e-05,18_experiments,,4.0,,,,1.0
1201,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,6400.0,,,3200,3e-05,18_experiments,,4.0,,,,1.0
1202,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,64,0.9,0.999,6400.0,,,6400,3e-05,18_experiments,,4.0,,,,1.0
1203,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,800.0,,,25,3e-05,16_experiments,,16.0,,,,1.0
1204,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,800.0,,,50,3e-05,16_experiments,,16.0,,,,1.0
1205,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,800.0,,,100,3e-05,16_experiments,,16.0,,,,1.0
1206,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,800.0,,,200,3e-05,16_experiments,,16.0,,,,1.0
1207,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,800.0,,,400,3e-05,16_experiments,,16.0,,,,1.0
1208,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,800.0,,,800,3e-05,16_experiments,,16.0,,,,1.0
1209,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,1024,0.9,0.999,200.0,,,6,3e-05,19_experiments,,32.0,,,,1.0
1210,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,1024,0.9,0.999,200.0,,,12,3e-05,19_experiments,,32.0,,,,1.0
1211,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,1024,0.9,0.999,200.0,,,25,3e-05,19_experiments,,32.0,,,,1.0
1212,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,1024,0.9,0.999,200.0,,,50,3e-05,19_experiments,,32.0,,,,1.0
1213,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,1024,0.9,0.999,200.0,,,100,3e-05,19_experiments,,32.0,,,,1.0
1214,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,1024,0.9,0.999,200.0,,,200,3e-05,19_experiments,,32.0,,,,1.0
1215,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,256,0.9,0.999,10.0,,,100,6e-05,16_sweeps,,16.0,,,,1.0
1216,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,256,0.9,0.999,10.0,,,100,400000.0,16_sweeps,,16.0,,,,1.0
1217,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,256,0.9,0.999,10.0,,,100,2e-05,16_sweeps,,16.0,,,,1.0
1218,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,256,0.9,0.999,10.0,,,100,1e-05,16_sweeps,,16.0,,,,1.0
1219,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.04,0.0,256,0.9,0.999,10.0,,,100,8e-06,16_sweeps,,16.0,,,,1.0
1220,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,256,0.9,0.999,10.0,,,100,6e-05,16_sweeps,,16.0,,,,1.0
1221,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,256,0.9,0.999,10.0,,,100,400000.0,16_sweeps,,16.0,,,,1.0
1222,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,256,0.9,0.999,10.0,,,100,2e-05,16_sweeps,,16.0,,,,1.0
1223,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,256,0.9,0.999,10.0,,,100,1e-05,16_sweeps,,16.0,,,,1.0
1224,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.08,0.0,256,0.9,0.999,10.0,,,100,8e-06,16_sweeps,,16.0,,,,1.0
1225,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,10.0,,,100,6e-05,16_sweeps,,16.0,,,,1.0
1226,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,10.0,,,100,400000.0,16_sweeps,,16.0,,,,1.0
1227,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,10.0,,,100,2e-05,16_sweeps,,16.0,,,,1.0
1228,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,10.0,,,100,1e-05,16_sweeps,,16.0,,,,1.0
1229,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.1,0.0,256,0.9,0.999,10.0,,,100,8e-06,16_sweeps,,16.0,,,,1.0
1230,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,256,0.9,0.999,10.0,,,100,6e-05,16_sweeps,,16.0,,,,1.0
1231,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,256,0.9,0.999,10.0,,,100,400000.0,16_sweeps,,16.0,,,,1.0
1232,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,256,0.9,0.999,10.0,,,100,2e-05,16_sweeps,,16.0,,,,1.0
1233,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,256,0.9,0.999,10.0,,,100,1e-05,16_sweeps,,16.0,,,,1.0
1234,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.12,0.0,256,0.9,0.999,10.0,,,100,8e-06,16_sweeps,,16.0,,,,1.0
1235,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,256,0.9,0.999,10.0,,,100,6e-05,16_sweeps,,16.0,,,,1.0
1236,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,256,0.9,0.999,10.0,,,100,400000.0,16_sweeps,,16.0,,,,1.0
1237,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,256,0.9,0.999,10.0,,,100,2e-05,16_sweeps,,16.0,,,,1.0
1238,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,256,0.9,0.999,10.0,,,100,1e-05,16_sweeps,,16.0,,,,1.0
1239,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.16,0.0,256,0.9,0.999,10.0,,,100,8e-06,16_sweeps,,16.0,,,,1.0
1240,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,256,0.9,0.999,10.0,,,100,6e-05,16_sweeps,,16.0,,,,1.0
1241,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,256,0.9,0.999,10.0,,,100,400000.0,16_sweeps,,16.0,,,,1.0
1242,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,256,0.9,0.999,10.0,,,100,2e-05,16_sweeps,,16.0,,,,1.0
1243,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,256,0.9,0.999,10.0,,,100,1e-05,16_sweeps,,16.0,,,,1.0
1244,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.2,0.0,256,0.9,0.999,10.0,,,100,8e-06,16_sweeps,,16.0,,,,1.0
1245,qnli,bert-base-uncased,32,128,0.01,linear,0.1,all,0.24,0.0,256,0.9,0.999,10.0,,,100,6e-05,16_sweeps,,16.0,,,,1.0
