"Name","State","Notes","User","Tags","Created","Runtime","Sweep","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","insert_dropout","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","param_config_id","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","seed","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss","eval_loss.min","eval_loss_mm","eval_p_max","eval_p_max_mm","eval_p_var","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","test_accuracy_best_accuracy","test_accuracy_best_eval_loss","test_accuracy_best_f1","test_f1_best_accuracy","test_f1_best_eval_loss","test_f1_best_f1","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"21_S6_ID_50_MOD","finished","-","ricu","SWP6, modded","2024-01-06T09:09:18.000Z","1012","","0.9","0.999","0","3","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_50","false","pcid_1553","128","32","","all","21_sweeps","3","","sst2","","32","","","0.1","0.01","true","0.6962890625","","","","","0.00177691038697958","[0.001776907010935247,0.0017769138794392347]","","","","0.6962890625","799","800","0.688101589679718","35","36","","","","","","","","","","","","","799","1.326468586921692","","","0.9581063389778136","","0.4371239244937897","","","","","","","0.68017578125","0.5546875","","","","","","","","0.0017548631876707077","0.998246729373932","0.003482000669464469","0.9965256452560424","{""_type"":""histogram"",""bins"":[0.00004412678026710637,0.0005471498589031398,0.0010501729557290673,0.001553195994347334,0.0020562191493809223,0.002559242071583867,0.0030622652266174555,0.003565288381651044,0.004068311303853989,0.004571334458887577,0.0050743576139211655,0.005577380768954754,0.006080403458327055,0.006583426613360643,0.007086449768394232,0.00758947292342782,0.008092495612800121,0.00859551876783371,0.009098541922867298,0.009601565077900887,0.010104588232934475,0.010607611387968063,0.011110634543001652,0.01161365769803524,0.012116680853068829,0.012619704008102417,0.013122727163136005,0.01362574938684702,0.014128772541880608,0.014631795696914196,0.015134818851947784,0.015637842938303947,0.01614086516201496],""values"":[8,9,8,6,11,5,3,3,4,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"21_S6_ID_49_MOD","finished","-","ricu","SWP6, modded","2024-01-06T08:52:18.000Z","1002","","0.9","0.999","0","3","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_49","false","pcid_1553","128","32","","all","21_sweeps","2","","sst2","","32","","","0.1","0.01","true","0.65625","","","","","0.004446174018085003","[0.004446170292794704,0.004446177743375301]","","","","0.6572265625","725","726","0.702390730381012","31","32","","","","","","","","","","","","","799","1.5104007720947266","","","0.9640865921974182","","0.4448903501033783","","","","","","","0.6611328125","0.52490234375","","","","","","","","0.002216003835201263","0.9977865219116212","0.006835466250777245","0.9934900999069214","{""_type"":""histogram"",""bins"":[0.000017400925571564585,0.008212130516767502,0.016406860202550888,0.024601589888334274,0.03279631957411766,0.04099104925990105,0.04918577894568443,0.05738050863146782,0.0655752420425415,0.07376997172832489,0.08196470141410828,0.09015943109989166,0.09835416078567505,0.10654889047145844,0.11474362015724182,0.12293834984302521,0.1311330795288086,0.13932780921459198,0.14752253890037537,0.15571726858615875,0.16391199827194214,0.17210672795772552,0.1803014576435089,0.1884961873292923,0.19669091701507568,0.20488564670085907,0.21308037638664246,0.22127510607242584,0.22946983575820923,0.23766456544399261,0.245859295129776,0.2540540099143982,0.2622487545013428],""values"":[60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"21_S6_ID_48_MOD","finished","-","ricu","SWP6, modded","2024-01-06T08:34:31.000Z","1049","","0.9","0.999","0","3","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_48","false","pcid_1553","128","32","","all","21_sweeps","1","","sst2","","32","","","0.1","0.01","true","0.669921875","","","","","0.0025115255266427994","[0.002511526457965374,0.002511524362489581]","","","","0.669921875","799","800","0.7172369956970215","39","40","","","","","","","","","","","","","799","1.4971226453781128","","","0.9698323011398317","","0.453595757484436","","","","","","","0.66943359375","0.513671875","","","","","","","","0.00199314602650702","0.998008906841278","0.004447040148079395","0.9955675601959229","{""_type"":""histogram"",""bins"":[0.00005299686745274812,0.000995753100141883,0.001938509289175272,0.002881265478208661,0.00382402166724205,0.004766778089106083,0.005709534045308828,0.006652290467172861,0.0075950464233756065,0.00853780284523964,0.009480559267103672,0.010423315688967705,0.011366071179509163,0.012308827601373196,0.013251584023237228,0.014194340445101261,0.01513709593564272,0.016079852357506752,0.01702260971069336,0.017965365201234818,0.018908120691776276,0.019850878044962883,0.02079363353550434,0.0217363890260458,0.022679146379232407,0.023621901869773865,0.024564659222960472,0.02550741471350193,0.02645017020404339,0.027392927557229996,0.028335683047771454,0.02927844040095806,0.03022119589149952],""values"":[13,10,13,4,12,5,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"21_S6_ID_47_MOD","finished","-","ricu","SWP6, modded","2024-01-06T08:28:20.000Z","354","","0.9","0.999","0","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_47","false","pcid_1552","128","32","","all","21_sweeps","3","","sst2","","32","","","0.1","0.01","true","0.6357421875","","","","","0.00669151172041893","[0.006691507995128632,0.006691514980047941]","","","","0.64306640625","109","110","0.647339403629303","87","88","","","","","","","","","","","","","269","1.2691426277160645","","","0.9412947297096252","","0.4086795747280121","","","","","","","0.62548828125","0.62646484375","","","","","","","","0.009822586551308632","0.990226686000824","0.01584680750966072","0.9843090772628784","{""_type"":""histogram"",""values"":[9,10,9,4,6,3,6,4,3,0,0,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[0.00012055777187924832,0.0018004545709118247,0.0034803515300154686,0.005160248372703791,0.006840145215392113,0.008520041592419147,0.010199938900768757,0.011879835277795792,0.013559732586145401,0.015239628963172436,0.01691952534019947,0.01859942264854908,0.02027931995689869,0.0219592172652483,0.02363911271095276,0.025319010019302368,0.026998907327651978,0.028678804636001587,0.030358700081706047,0.032038599252700806,0.03371849283576012,0.035398390144109726,0.037078287452459335,0.038758184760808945,0.040438082069158554,0.04211797937750816,0.04379787668585777,0.04547777399420738,0.04715766757726669,0.0488375648856163,0.05051746219396591,0.05219735950231552,0.05387725681066513]}"
"21_S6_ID_46_MOD","finished","-","ricu","SWP6, modded","2024-01-06T08:11:19.000Z","1002","","0.9","0.999","0","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_46","false","pcid_1552","128","32","","all","21_sweeps","2","","sst2","","32","","","0.1","0.01","true","0.6162109375","","","","","0.0020800570491701365","[0.0020800596103072166,0.0020800544880330563]","","","","0.6162109375","799","800","0.6828440427780151","65","66","","","","","","","","","","","","","799","1.6745247840881348","","","0.956828474998474","","0.4354905784130096","","","","","","","0.60400390625","0.56787109375","","","","","","","","0.002569179981946945","0.997434139251709","0.004528683144599199","0.9954861998558044","{""_type"":""histogram"",""values"":[18,13,13,3,8,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""bins"":[0.00005601433076662943,0.001026893500238657,0.001997772604227066,0.002968651708215475,0.003939530812203884,0.004910409916192293,0.005881289020180702,0.006852168124169111,0.00782304722815752,0.008793926797807217,0.009764805436134338,0.010735685005784035,0.011706563644111156,0.012677443213760853,0.013648321852087975,0.014619201421737671,0.015590080060064793,0.016560958698391914,0.01753183826804161,0.018502717837691307,0.019473597407341003,0.0204444769769907,0.021415354683995247,0.022386234253644943,0.02335711382329464,0.024327993392944336,0.025298871099948883,0.02626975066959858,0.027240630239248276,0.028211509808897972,0.02918238751590252,0.030153267085552216,0.031124146655201912]}"
"21_S6_ID_45_MOD","finished","-","ricu","SWP6, modded","2024-01-06T07:54:15.000Z","1006","","0.9","0.999","0","2","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_45","false","pcid_1552","128","32","","all","21_sweeps","1","","sst2","","32","","","0.1","0.01","true","0.68505859375","","","","","0.003447449766099453","[0.003447446506470442,0.003447453258559108]","","","","0.6865234375","671","672","0.6852453947067261","89","90","","","","","","","","","","","","","799","1.2950444221496582","","","0.9598172903060912","","0.4381846487522125","","","","","","","0.677734375","0.56689453125","","","","","","","","0.0025401078164577484","0.9974631667137146","0.005801858380436897","0.9942283630371094","{""bins"":[0.00003054610715480521,0.0014142250875011086,0.0027979041915386915,0.004181583411991596,0.005565262399613857,0.006948941387236118,0.00833262037485838,0.00971629936248064,0.011099978350102901,0.012483657337725163,0.013867336325347424,0.015251015312969685,0.01663469523191452,0.01801837421953678,0.019402053207159042,0.020785732194781303,0.022169411182403564,0.023553090170025826,0.024936769157648087,0.026320448145270348,0.02770412713289261,0.02908780612051487,0.03047148510813713,0.03185516223311424,0.03323884308338165,0.034622520208358765,0.036006201058626175,0.03738987818360329,0.0387735590338707,0.04015723615884781,0.04154091700911522,0.04292459413409233,0.04430827498435974],""values"":[23,13,6,5,3,4,1,2,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"21_S6_ID_44_MOD","finished","-","ricu","SWP6, modded","2024-01-06T07:38:54.000Z","903","","0.9","0.999","0","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_44","false","pcid_1551","128","32","","all","21_sweeps","3","","sst2","","32","","","0.1","0.01","true","0.61572265625","","","","","0.0014496574876829982","[0.001449661562219262,0.0014496534131467342]","","","","0.61767578125","647","648","0.6771112680435181","51","52","","","","","","","","","","","","","799","1.853369116783142","","","0.9615912437438964","","0.4428844451904297","","","","","","","0.5966796875","0.59521484375","","","","","","","","0.0014243569457903504","0.9985767006874084","0.0028751841746270657","0.9971298575401306","{""_type"":""histogram"",""bins"":[0.000006620006388402544,0.00027763438993133605,0.0005486487643793225,0.0008196631097234786,0.0010906774550676346,0.0013616918586194515,0.0016327062621712685,0.0019037205493077636,0.0021747350692749023,0.0024457492399960756,0.0027167636435478926,0.0029877780470997095,0.0032587924506515265,0.0035298068542033434,0.0038008212577551603,0.004071835428476334,0.0043428498320281506,0.0046138642355799675,0.0048848786391317844,0.005155893042683601,0.005426907446235418,0.005697921849787235,0.005968936253339052,0.006239950656890869,0.006510965060442686,0.006781979463994503,0.007052993401885033,0.00732400780543685,0.0075950222089886665,0.00786603707820177,0.0081370510160923,0.008408065885305405,0.008679079823195934],""values"":[6,4,4,8,4,9,6,2,6,4,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,1]}"
"21_S6_ID_43_MOD","finished","-","ricu","SWP6, modded","2024-01-06T07:32:09.000Z","387","","0.9","0.999","0","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_43","false","pcid_1551","128","32","","all","21_sweeps","2","","sst2","","32","","","0.1","0.01","true","0.572265625","","","","","0.003233211580663919","[0.00323321670293808,0.003233205992728472]","","","","0.5771484375","179","180","0.6873769760131836","49","50","","","","","","","","","","","","","339","1.6510564088821411","","","0.9459656476974488","","0.41758066415786743","","","","","","","0.57470703125","0.55615234375","","","","","","","","0.004821757785975933","0.9951899647712708","0.007752989418804645","0.9922841787338256","{""values"":[8,10,9,6,6,2,4,4,2,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1],""_type"":""histogram"",""bins"":[0.000034818654967239127,0.00079951441148296,0.001564210164360702,0.002328905975446105,0.003093601670116186,0.0038582973647862673,0.004622993059456348,0.005387688986957073,0.006152384448796511,0.0069170803762972355,0.00768177630379796,0.008446471765637398,0.009211167693138123,0.009975863620638847,0.010740559548139572,0.011505254544317722,0.012269950471818447,0.013034646399319172,0.013799342326819897,0.014564038254320621,0.015328733250498772,0.016093429177999496,0.01685812510550022,0.017622821033000946,0.01838751696050167,0.019152212888002396,0.01991690881550312,0.020681602880358696,0.02144629880785942,0.022210994735360146,0.02297569066286087,0.023740386590361595,0.02450508251786232]}"
"21_S6_ID_42_MOD","finished","-","ricu","SWP6, modded","2024-01-06T07:19:20.000Z","751","","0.9","0.999","0","2","0","80","2","","false","0.24","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_42","false","pcid_1551","128","32","","all","21_sweeps","1","","sst2","","32","","","0.1","0.01","true","0.68603515625","","","","","0.002366784028708935","[0.002366782631725073,0.0023667854256927967]","","","","0.6875","459","460","0.6789478659629822","85","86","","","","","","","","","","","","","619","1.277554988861084","","","0.9623619914054872","","0.44120240211486816","","","","","","","0.6806640625","0.59521484375","","","","","","","","0.0025392859242856503","0.9974640011787416","0.004775641020387411","0.9952394962310792","{""values"":[8,9,11,5,9,4,4,3,0,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1],""_type"":""histogram"",""bins"":[2.9788358801852155e-7,0.0005987766198813915,0.001197255332954228,0.0017957340460270643,0.002394212642684579,0.002992691472172737,0.0035911703016608953,0.004189649131149054,0.004788127727806568,0.005386606324464083,0.005985084921121597,0.006583563983440399,0.007182042580097914,0.007780521176755428,0.00837900023907423,0.008977478370070457,0.00957595743238926,0.010174436494708061,0.010772914625704288,0.01137139368802309,0.011969871819019318,0.01256835088133812,0.013166829943656921,0.013765308074653149,0.01436378713697195,0.014962266199290752,0.01556074433028698,0.01615922339260578,0.016757702454924583,0.017356181517243385,0.017954658716917038,0.01855313777923584,0.01915161684155464]}"
"21_S6_ID_41_MOD","finished","-","ricu","SWP6, modded","2024-01-06T07:01:23.000Z","1059","","0.9","0.999","0","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_41","false","pcid_1550","128","32","","all","21_sweeps","3","","sst2","","32","","","0.1","0.01","true","0.76123046875","","","","","0.001990905497223139","[0.001990905264392495,0.0019909057300537825]","","","","0.76171875","711","712","0.5986114740371704","107","108","","","","","","","","","","","","","799","0.8922052979469299","","","0.9504356384277344","","0.4260163605213166","","","","","","","0.75830078125","0.697265625","","","","","","","","0.0025767346378415823","0.9974266290664672","0.004462137818336487","0.995549976825714","{""_type"":""histogram"",""bins"":[0.00003117352389381267,0.0004792548716068268,0.0009273362229578197,0.0013754175743088126,0.0018234988674521446,0.0022715802770107985,0.0027196616865694523,0.0031677428632974625,0.0036158242728561163,0.00406390568241477,0.00451198685914278,0.004960068501532078,0.005408149678260088,0.005856230854988098,0.006304312497377396,0.006752393674105406,0.007200474850833416,0.0076485564932227135,0.008096638135612011,0.008544718846678734,0.008992800489068031,0.009440882131457329,0.009888962842524052,0.01033704448491335,0.010785126127302647,0.01123320683836937,0.011681288480758667,0.012129370123147964,0.012577450834214687,0.013025532476603985,0.013473614118993282,0.013921694830060005,0.014369776472449303],""values"":[10,5,10,9,2,7,3,4,0,1,0,3,0,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1]}"
"21_S6_ID_40_MOD","finished","-","ricu","SWP6, modded","2024-01-06T06:47:11.000Z","833","","0.9","0.999","0","1","0","80","2","","false","0.28","0.00001","linear","128","800","bert-base-uncased","false","800","80","","/home/lange/fantastic-umbrella/runs/21_sweeps_06_modded/run_40","false","pcid_1550","128","32","","all","21_sweeps","2","","sst2","","32","","","0.1","0.01","true","0.69580078125","","","","","0.007120268419384956","[0.007120275404304266,0.007120261434465647]","","","","0.6962890625","467","468","0.6480982303619385","77","78","","","","","","","","","","","","","627","1.150821566581726","","","0.9470847845077516","","0.4195264875888825","","","","","","","0.7109375","0.65380859375","","","","","","","","0.003083423711359501","0.9969215989112854","0.010673259384930134","0.9902730584144592","{""values"":[60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.000009919856893247925,0.013434485532343388,0.02685905061662197,0.04028361663222313,0.05370818078517914,0.06713274866342545,0.08055730909109116,0.09398187696933746,0.10740644484758377,0.12083100527524948,0.1342555731534958,0.1476801335811615,0.1611047089099884,0.1745292693376541,0.18795382976531982,0.20137840509414673,0.21480296552181244,0.22822752594947815,0.24165208637714386,0.25507664680480957,0.2685012221336365,0.2819257974624634,0.2953503429889679,0.3087749183177948,0.3221994936466217,0.3356240391731262,0.3490486145019531,0.36247318983078003,0.37589773535728455,0.38932231068611145,0.40274688601493835,0.41617143154144287,0.4295960068702698]}"
